"","year","month","day","Num","Customer","cust_name","Item","Code","ItemCodeSub","Quantity","UnitPrice","Tax","Amount","Des","ReceiptNo","Product","Amount1","Cost","Profit","Goods"
"473",2018,4,16,71087,"Cole Home Builders:Phase 1 - Lot 5","Co8","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Cole Tape209",11,1,22.0909090909091,243,"71087Cole Home Builders:Phase 1 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1583,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",-243,90,153,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"474",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Athena Collection, (100 watt max) Copper Verde, Seeded Glass","AB17","Cole Athe106",3,3.66666666666667,7.36363636363636,81,"71088Cole Home Builders:Phase 1 - Lot 2Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1584,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",-81,32.14,48.86,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass"
"475",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Cole Beve114",6,1.83333333333333,7.85454545454545,86.4,"71088Cole Home Builders:Phase 1 - Lot 2Beveled Mirror, Etched Ribbed Glass (75 watt max)",1585,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-86.4,48.25,38.15,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"476",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","Cole Blac102",3,3.66666666666667,10.3090909090909,113.4,"71088Cole Home Builders:Phase 1 - Lot 2Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1586,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-113.4,57.57,55.83,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"477",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Burnished Brass (60 watt)  w/Golden Umber Accents","AB37","Cole Burn103",18,0.611111111111111,24.5454545454545,270,"71088Cole Home Builders:Phase 1 - Lot 2Burnished Brass (60 watt)  w/Golden Umber Accents",1587,"Burnished Brass (60 watt)  w/Golden Umber Accents",-270,75,195,"Burnished Brass (60 watt)  w/Golden Umber Accents"
"478",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand107",18,0.611111111111111,4.58181818181818,50.4,"71088Cole Home Builders:Phase 1 - Lot 2Cand. Light, 20 watts (8 pack)",1588,"Cand. Light, 20 watts (8 pack)",-50.4,24,26.4,"Cand. Light, 20 watts (8 pack)"
"479",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Chestnut (3/60 watt)  Marble Glass","AB39","Cole Ches104",9,1.22222222222222,26.5909090909091,292.5,"71088Cole Home Builders:Phase 1 - Lot 2Chestnut (3/60 watt)  Marble Glass",1589,"Chestnut (3/60 watt)  Marble Glass",-292.5,97.78,194.72,"Chestnut (3/60 watt)  Marble Glass"
"480",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Cole Die 98",7,1.57142857142857,33.3818181818182,367.2,"71088Cole Home Builders:Phase 1 - Lot 2Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1590,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-367.2,228,139.2,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"481",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Flat Glass, (25 watt max) Polished Brass, 4 light","AB49","Cole Flat113",4,2.75,8.18181818181818,90,"71088Cole Home Builders:Phase 1 - Lot 2Flat Glass, (25 watt max) Polished Brass, 4 light",1591,"Flat Glass, (25 watt max) Polished Brass, 4 light",-90,40,50,"Flat Glass, (25 watt max) Polished Brass, 4 light"
"482",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","Cole Fluo108",4,2.75,1.22727272727273,13.5,"71088Cole Home Builders:Phase 1 - Lot 2Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1592,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-13.5,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"483",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Fluorescent Lamp, T-5, Bipin","AB53","Cole Fluo109",4,2.75,1.63636363636364,18,"71088Cole Home Builders:Phase 1 - Lot 2Fluorescent Lamp, T-5, Bipin",1593,"Fluorescent Lamp, T-5, Bipin",-18,6,12,"Fluorescent Lamp, T-5, Bipin"
"484",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Halogen Lamp, Volts:3.5  Tubular","AB62","Cole Halo110",1,11,0.45,4.95,"71088Cole Home Builders:Phase 1 - Lot 2Halogen Lamp, Volts:3.5  Tubular",1594,"Halogen Lamp, Volts:3.5  Tubular",-4.95,2.5,2.45,"Halogen Lamp, Volts:3.5  Tubular"
"485",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Pearl Nickle, 5 Light, Medium Base (100 watt max)","AB64","Cole Pear100",12,0.916666666666667,31.0909090909091,342,"71088Cole Home Builders:Phase 1 - Lot 2Pearl Nickle, 5 Light, Medium Base (100 watt max)",1595,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",-342,160,182,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
"486",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Pendant Bar, Textured White, 50lbs max","AB66","Cole Pend105",5,2.2,2.04545454545455,22.5,"71088Cole Home Builders:Phase 1 - Lot 2Pendant Bar, Textured White, 50lbs max",1596,"Pendant Bar, Textured White, 50lbs max",-22.5,10,12.5,"Pendant Bar, Textured White, 50lbs max"
"487",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec111",4,2.75,1.8,19.8,"71088Cole Home Builders:Phase 1 - Lot 2Specialty Bulbs, 100 watt (6 pack)",1597,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"488",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Specialty, Stage & Studio Bulbs  60 watt","AB75","Cole Spec112",4,2.75,4.25454545454545,46.8,"71088Cole Home Builders:Phase 1 - Lot 2Specialty, Stage & Studio Bulbs  60 watt",1598,"Specialty, Stage & Studio Bulbs  60 watt",-46.8,20,26.8,"Specialty, Stage & Studio Bulbs  60 watt"
"489",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Sunset, Clear Glass, 1-100 watt max.","AB78","Cole Suns101",16,0.6875,11.4545454545455,126,"71088Cole Home Builders:Phase 1 - Lot 2Sunset, Clear Glass, 1-100 watt max.",1599,"Sunset, Clear Glass, 1-100 watt max.",-126,70,56,"Sunset, Clear Glass, 1-100 watt max."
"490",2018,2,12,71088,"Cole Home Builders:Phase 1 - Lot 2","Co6","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Cole Tape99",11,1,22.0909090909091,243,"71088Cole Home Builders:Phase 1 - Lot 2Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1600,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",-243,90,153,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"491",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","AB13","Cole 18x8515",7,1.57142857142857,10.8,118.8,"71089Cole Home Builders:Phase 1 - Lot 518x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1601,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",-118.8,65.19,53.61,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
"492",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","2032 Series, (3-60 watt, Med) Desert Stone Finish","AB14","Cole 2032513",8,1.375,5.4,59.4,"71089Cole Home Builders:Phase 1 - Lot 52032 Series, (3-60 watt, Med) Desert Stone Finish",1602,"2032 Series, (3-60 watt, Med) Desert Stone Finish",-59.4,36,23.4,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
"493",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Acid Verde, 10x21x10, 2-60 watt cand.","AB16","Cole Acid508",6,1.83333333333333,9.49090909090909,104.4,"71089Cole Home Builders:Phase 1 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1603,"Acid Verde, 10x21x10, 2-60 watt cand.",-104.4,60,44.4,"Acid Verde, 10x21x10, 2-60 watt cand."
"494",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Chestnut (3/60 watt)  Marble Glass","AB39","Cole Ches511",9,1.22222222222222,26.5909090909091,292.5,"71089Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass",1604,"Chestnut (3/60 watt)  Marble Glass",-292.5,97.2,195.3,"Chestnut (3/60 watt)  Marble Glass"
"495",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF","AB47","Cole Drop517",14,0.785714285714286,10.3090909090909,113.4,"71089Cole Home Builders:Phase 1 - Lot 5Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1605,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",-113.4,64.33,49.07,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
"496",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Fluorescent Lamp, T-12, Medium Bipin  (30pack)","AB52","Cole Fluo519",4,2.75,1.22727272727273,13.5,"71089Cole Home Builders:Phase 1 - Lot 5Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1606,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",-13.5,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
"497",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec520",9,1.22222222222222,4.5,49.5,"71089Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1607,"Specialty Bulbs, 100 watt (6 pack)",-49.5,23.75,25.75,"Specialty Bulbs, 100 watt (6 pack)"
"498",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty, Stage & Studio Bulbs  60 watt","AB75","Cole Spec521",3,3.66666666666667,3.19090909090909,35.1,"71089Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1608,"Specialty, Stage & Studio Bulbs  60 watt",-35.1,15,20.1,"Specialty, Stage & Studio Bulbs  60 watt"
"499",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Sunset, Clear Glass, 1-100 watt max.","AB78","Cole Suns509",12,0.916666666666667,8.59090909090909,94.5,"71089Cole Home Builders:Phase 1 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1609,"Sunset, Clear Glass, 1-100 watt max.",-94.5,52.5,42,"Sunset, Clear Glass, 1-100 watt max."
"500",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Tapestry (8/60 watt)  Faux Alabaster Glass","AB79","Cole Tape510",18,0.611111111111111,24.5454545454545,270,"71089Cole Home Builders:Phase 1 - Lot 5Tapestry (8/60 watt)  Faux Alabaster Glass",1610,"Tapestry (8/60 watt)  Faux Alabaster Glass",-270,75,195,"Tapestry (8/60 watt)  Faux Alabaster Glass"
"501",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Cole Tape514",3,3.66666666666667,7.36363636363636,81,"71089Cole Home Builders:Phase 1 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1611,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",-81,30,51,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"502",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)","AB84","Cole Tiff512",2,5.5,16.6909090909091,183.6,"71089Cole Home Builders:Phase 1 - Lot 5Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1612,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",-183.6,96,87.6,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
"503",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Cole Vero518",4,2.75,12.2727272727273,135,"71089Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1613,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-135,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"504",2018,7,5,71089,"Cole Home Builders:Phase 1 - Lot 5","Co8","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","AB88","Cole Whit516",24,0.458333333333333,7.85454545454545,86.4,"71089Cole Home Builders:Phase 1 - Lot 5White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1614,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",-86.4,45,41.4,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
"505",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Cole Beve615",9,1.22222222222222,11.7818181818182,129.6,"71090Cole Home Builders:Phase 2 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1615,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-129.6,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"506",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","AB27","Cole Bras612",20,0.55,26.1818181818182,288,"71090Cole Home Builders:Phase 2 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1616,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",-288,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
"507",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Broadway Collection, Polished Brass, 6 Light (60 watt max)","AB28","Cole Broa616",3,3.66666666666667,11.7818181818182,129.6,"71090Cole Home Builders:Phase 2 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1617,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",-129.6,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
"508",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Brushed Nickel, (3-60 watt, Med) Ribbed Glass","AB34","Cole Brus618",45,0.244444444444445,16.3636363636364,180,"71090Cole Home Builders:Phase 2 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1618,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",-180,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
"509",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","AB35","Cole Brus617",12,0.916666666666667,4.09090909090909,45,"71090Cole Home Builders:Phase 2 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1619,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",-45,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
"510",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","AB36","Cole Brus619",9,1.22222222222222,18,198,"71090Cole Home Builders:Phase 2 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1620,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",-198,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
"511",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand624",27,0.407407407407407,6.87272727272727,75.6,"71090Cole Home Builders:Phase 2 - Lot 5Cand. Light, 20 watts (8 pack)",1621,"Cand. Light, 20 watts (8 pack)",-75.6,36,39.6,"Cand. Light, 20 watts (8 pack)"
"512",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Chestnut (3/60 watt)  Marble Glass","AB39","Cole Ches622",9,1.22222222222222,26.5909090909091,292.5,"71090Cole Home Builders:Phase 2 - Lot 5Chestnut (3/60 watt)  Marble Glass",1622,"Chestnut (3/60 watt)  Marble Glass",-292.5,97.2,195.3,"Chestnut (3/60 watt)  Marble Glass"
"513",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Cole Die 613",2,5.5,11.1272727272727,122.4,"71090Cole Home Builders:Phase 2 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1623,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-122.4,77.06,45.34,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"514",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Frosted Taupe (3/60 watt)  Marble Glass","AB55","Cole Fros623",11,1,25.3636363636364,279,"71090Cole Home Builders:Phase 2 - Lot 5Frosted Taupe (3/60 watt)  Marble Glass",1624,"Frosted Taupe (3/60 watt)  Marble Glass",-279,89.21,189.79,"Frosted Taupe (3/60 watt)  Marble Glass"
"515",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Pendant Bar, Cobblestone, 50lbs. max","AB65","Cole Pend620",9,1.22222222222222,2.04545454545455,22.5,"71090Cole Home Builders:Phase 2 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1625,"Pendant Bar, Cobblestone, 50lbs. max",-22.5,11.37,11.13,"Pendant Bar, Cobblestone, 50lbs. max"
"516",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec625",4,2.75,1.8,19.8,"71090Cole Home Builders:Phase 2 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1626,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"517",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Specialty, Stage & Studio Bulbs  60 watt","AB75","Cole Spec626",2,5.5,2.65909090909091,29.25,"71090Cole Home Builders:Phase 2 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1627,"Specialty, Stage & Studio Bulbs  60 watt",-29.25,12.5,16.75,"Specialty, Stage & Studio Bulbs  60 watt"
"518",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Sunset, Clear Glass, 1-100 watt max.","AB78","Cole Suns614",8,1.375,5.72727272727273,63,"71090Cole Home Builders:Phase 2 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1628,"Sunset, Clear Glass, 1-100 watt max.",-63,35,28,"Sunset, Clear Glass, 1-100 watt max."
"519",2018,8,10,71090,"Cole Home Builders:Phase 2 - Lot 5","Co9","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Cole Vero621",4,2.75,12.2727272727273,135,"71090Cole Home Builders:Phase 2 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1629,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-135,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"520",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Acid Verde, 10x21x10, 2-60 watt cand.","AB16","Cole Acid695",6,1.83333333333333,9.49090909090909,104.4,"71091Cole Home Builders:Phase 2 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1630,"Acid Verde, 10x21x10, 2-60 watt cand.",-104.4,60,44.4,"Acid Verde, 10x21x10, 2-60 watt cand."
"521",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","AB22","Cole Blac697",2,5.5,6.87272727272727,75.6,"71091Cole Home Builders:Phase 2 - Lot 5Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1631,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",-75.6,38.44,37.16,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
"522",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","AB27","Cole Bras696",15,0.733333333333333,19.6363636363636,216,"71091Cole Home Builders:Phase 2 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1632,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",-216,105,111,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
"523",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand700",18,0.611111111111111,4.58181818181818,50.4,"71091Cole Home Builders:Phase 2 - Lot 5Cand. Light, 20 watts (8 pack)",1633,"Cand. Light, 20 watts (8 pack)",-50.4,24,26.4,"Cand. Light, 20 watts (8 pack)"
"524",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Golden Umber (100 watt)  Six Light Chandelier","AB58","Cole Gold686",30,0.366666666666667,25.7727272727273,283.5,"71091Cole Home Builders:Phase 2 - Lot 5Golden Umber (100 watt)  Six Light Chandelier",1634,"Golden Umber (100 watt)  Six Light Chandelier",-283.5,85,198.5,"Golden Umber (100 watt)  Six Light Chandelier"
"525",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Pearl Nickle, 5 Light, Medium Base (100 watt max)","AB64","Cole Pear692",6,1.83333333333333,15.5454545454545,171,"71091Cole Home Builders:Phase 2 - Lot 5Pearl Nickle, 5 Light, Medium Base (100 watt max)",1635,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",-171,80,91,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
"526",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Pendant Bar, Cobblestone, 50lbs. max","AB65","Cole Pend691",18,0.611111111111111,4.09090909090909,45,"71091Cole Home Builders:Phase 2 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1636,"Pendant Bar, Cobblestone, 50lbs. max",-45,22.74,22.26,"Pendant Bar, Cobblestone, 50lbs. max"
"527",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","AB67","Cole Poli688",9,1.22222222222222,23.7272727272727,261,"71091Cole Home Builders:Phase 2 - Lot 5Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1637,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",-261,160,101,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
"528",2018,9,14,71091,"Cole Home Builders:Phase 2 - Lot 5","Co9","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","AB73","Cole Soli694",2,5.5,3.43636363636364,37.8,"71091Cole Home Builders:Phase 2 - Lot 5Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1638,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",-37.8,19,18.8,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass"
